sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_abs,insertion_auc_abs,gap_auc_abs,deletion_auc_positive_first,insertion_auc_positive_first,gap_auc_positive_first,n_segments,n_positive_segments,error
765,0.007566520012915134,0.008417649194598198,0,0.43276823801164965,0.10375514391582127,0.007719190222107701,0.008517862659775548,0.0007986724376678467,0.009168947969252864,0.00734869706340962,-0.001820250905843244,36,10,
766,0.009956102818250656,0.008417649194598198,0,-0.537372479406338,0.368835099071259,0.36043667578552335,0.024684935903520725,-0.33575173988200263,0.6803916715370076,0.1722970414082725,-0.5080946301287351,36,18,
767,0.00826056208461523,0.008417649194598198,0,0.28256717388764097,0.09016449221450551,0.008885664503193563,0.008407328885772988,-0.0004783356174205746,0.009975369114221798,0.007614050461496744,-0.002361318652725054,36,10,
768,0.008027276955544949,0.008417649194598198,0,0.6577792082506533,0.07499577936403855,0.00893773650750518,0.008644054824900297,-0.00029368168260488284,0.01066249557253387,0.007421049625716276,-0.003241445946817594,36,11,
769,0.012785553932189941,0.008417649194598198,0,-1.3930681139096937,1.398436615663357,0.024317909652988114,0.018576008526401386,-0.005741901126586728,0.4195074093424611,0.05557468783806344,-0.36393272150439765,36,16,
770,0.008037365041673183,0.008417649194598198,0,-1.6083829788845037,1.6844000924843217,0.013521608249801727,0.03855208170393275,0.025030473454131022,0.48118367240143317,0.09806464991480525,-0.38311902248662794,36,22,
771,0.008346072398126125,0.008417649194598198,0,0.03586259077921541,0.04575749418950931,0.008352730863003265,0.008545038807723258,0.0001923079447199924,0.008402314347525437,0.008506465315197904,0.00010415096767246723,36,3,
772,0.00933491624891758,0.008417649194598198,0,-0.459026417628135,0.5966211844513593,0.20827793673213038,0.20305703275371342,-0.0052209039784169575,0.4803116562643221,0.14291067728076295,-0.33740097898355914,35,15,
773,0.00900261104106903,0.008417649194598198,0,-2.8791451832098844,3.270423215141155,0.01416444204126795,0.01238357230451786,-0.0017808697367500907,0.13784897110114497,0.024015025274020205,-0.11383394582712476,36,14,
774,0.015437759459018707,0.008417649194598198,0,-0.6450955376227944,0.4805985091648221,0.3083410398842766,0.11966489713651958,-0.18867614274775701,0.6244896099281809,0.0043297403531133245,-0.6201598695750676,36,15,
775,0.03388892114162445,0.008417649194598198,0,-7.85638952585172,17.789135224277995,0.008451387454341682,0.022544568766736325,0.014093181312394643,0.2945143192256284,0.01018867947035081,-0.2843256397552776,36,17,
776,1.0,0.008417649194598198,1,-0.5312847606355258,0.29653942394196603,0.45777470010433347,0.5572644320518043,0.09948973194747085,0.13358246795501416,0.9277608384777393,0.7941783705227251,35,19,
777,0.9999998807907104,0.008417649194598198,1,-0.7261749463160918,0.7242587461706419,0.9313900234022487,0.4237826367175578,-0.507607386684691,0.572515675591098,0.9594035703274938,0.38688789473639584,36,17,
778,0.999996542930603,0.008417649194598198,1,-0.5105377833801399,0.5117632525829494,0.735428907681934,0.8745262976056742,0.1390973899237402,0.24695449156340368,0.9578484729734351,0.7108939814100315,36,19,
779,0.008044800721108913,0.008417649194598198,0,-0.08573648997411257,0.07285904134291167,0.008088455121550295,0.008406105787596768,0.00031765066604647237,0.008088455121550295,0.008406105787596768,0.00031765066604647237,36,0,
780,0.007842113263905048,0.008417649194598198,0,0.17186397707636156,0.22809161267902808,0.008887835416114993,0.007986615476612415,-0.0009012199395025781,0.00988754066121247,0.007538190421958765,-0.0023493502392537054,36,10,
781,0.010906015522778034,0.008417649194598198,0,0.319694257849415,0.13036670810438875,0.00817008106969297,0.010418063210737374,0.0022479821410444044,0.013969153372777836,0.006590703657517831,-0.007378449715260005,36,17,
782,1.0,0.008417649194598198,1,-0.6581317575309635,0.5324517692336049,0.6907987295546332,0.8168321741101453,0.12603344455551213,0.23746858231917578,0.8875047290644539,0.6500361467452781,36,17,
783,0.10384663194417953,0.008417649194598198,0,-1.0591298074747144,0.3580884720572479,0.10012247223065018,0.46751913763324005,0.36739666540258986,0.7851560900582828,0.5127009786148037,-0.2724551114434791,36,13,
784,0.007987956516444683,0.008417649194598198,0,0.34715512296946194,0.10438089104320482,0.008767423038888307,0.008986430798864199,0.00021900775997589148,0.01962704188190401,0.006546751440813143,-0.013080290441090867,36,17,
785,1.0,0.008417649194598198,1,-0.6909217896828235,0.471164146101436,0.5908608694050881,0.9314805023993056,0.3406196329942175,0.5414513742471141,0.9862280223104689,0.4447766480633548,36,15,
786,0.008410758338868618,0.008417649194598198,0,0.24963954573538155,0.1180125885703394,0.008643488981761038,0.00905323602880041,0.0004097470470393709,0.011220500959704319,0.008120977099881403,-0.003099523859822916,36,12,
787,0.008680080063641071,0.008417649194598198,0,0.2628090735832238,0.14037716201923578,0.00921357968925602,0.008509611141764455,-0.0007039685474915652,0.009790422886403069,0.008235229761339722,-0.0015551931250633467,36,8,
788,0.9999998807907104,0.008417649194598198,1,-1.3139395933254499,0.7141926670171133,0.7569506580152342,0.9306583416311898,0.17370768361595557,0.2712067176410821,0.9860624472300212,0.7148557295889391,36,18,
789,1.0,0.008417649194598198,1,-0.857736026066436,0.9288493602007806,0.8054488072711037,0.9566481343936175,0.15119932712251383,0.4677366576606541,0.9765189720524682,0.5087823143918141,36,11,
790,0.008206207305192947,0.008417649194598198,0,-0.024244131812695646,0.0257153764708586,0.008154652959534102,0.00913116599300078,0.0009765130334666791,0.008208301596875703,0.009069524944892953,0.0008612233480172499,35,2,
791,0.007842936553061008,0.008417649194598198,0,0.28431741643157704,0.029526231411943053,0.008765440304867096,0.007543243454872735,-0.0012221968499943614,0.009143575715521973,0.007303557889018622,-0.0018400178265033503,36,9,
792,0.007087510544806719,0.008417649194598198,0,-25.939339845127773,51.96722943138354,0.011468806277428354,0.009424242217625889,-0.0020445640598024655,0.02587877783392157,0.026406850825463027,0.0005280729915414575,35,18,
793,0.010609714314341545,0.008417649194598198,0,-3.235176148559127,4.678837358482181,0.007890245903076397,0.010915665602725414,0.0030254196996490172,0.02418965541033281,0.009086180866385499,-0.015103474543947311,36,19,
794,0.3384229242801666,0.008417649194598198,0,-0.37660738819998707,0.35614490938524596,0.43429224836452507,0.186039001688995,-0.24825324667553006,0.7370818744610813,0.018559315110281298,-0.7185225593508,36,18,
795,0.5679749846458435,0.008417649194598198,1,-0.8220249730453985,0.6511946787741109,0.05346909549142685,0.6158945779930542,0.5624254825016274,0.02243329084924127,0.8566996128194864,0.8342663219702451,36,21,
796,1.0,0.008417649194598198,1,-0.5898861012615371,0.39781470885334624,0.6231295539894037,0.8637563851073107,0.24062683111790695,0.17927912036228005,0.9424498070859246,0.7631706867236445,36,19,
797,0.008504987694323063,0.008417649194598198,0,0.01882199396611286,0.10411797017118195,0.00879682269361284,0.008319901587027643,-0.0004769211065851972,0.009046836264638439,0.008161852705395885,-0.000884983559242554,36,3,
798,0.00871969759464264,0.008417649194598198,0,-0.41608408309477535,0.4544375842430676,0.1787935833498422,0.09289808846208164,-0.08589549488776055,0.4861983308413377,0.04125719751368706,-0.4449411333276506,36,21,
799,0.9999983310699463,0.008417649194598198,1,-0.5211127172255253,0.41406783135914127,0.286527772763738,0.6697509543333177,0.3832231815695797,0.11853335021534148,0.7640189922298709,0.6454856420145294,36,19,
800,0.00737109174951911,0.008417649194598198,0,0.6116098322984774,0.10542190024435664,0.008497109972975321,0.007988413769958748,-0.0005086962030165735,0.012330756962506307,0.006004270605949892,-0.0063264863565564156,36,16,
801,1.0,0.008417649194598198,1,-0.5594562342918054,0.39870624136130656,0.4741474499095264,0.9836887154314253,0.5095412655218989,0.09701833585350665,0.9862280223104689,0.8892096864569623,36,25,
802,0.9999985694885254,0.008417649194598198,1,-1.1107021850086454,0.40248518723212884,0.25694656012789696,0.9862069322003258,0.7292603720724289,0.30218429598249696,0.9768249789873759,0.6746406830048789,36,20,
803,0.008127445355057716,0.008417649194598198,0,-1.0537767534254647,0.614658174617257,0.013143458843438162,0.012961494762243495,-0.00018196408119466705,0.14941680674544638,0.04241133985730509,-0.1070054668881413,36,19,
804,0.8838625550270081,0.008417649194598198,1,-0.9008964920577908,0.7658434119126629,0.9453101787302228,0.9531842819932435,0.007874103263020626,0.3681636757347494,0.9331237957295443,0.5649601199947949,36,18,
805,0.04279835522174835,0.008417649194598198,0,-0.8444744141176009,0.5589616775554047,0.0292117036725428,0.022827168286312365,-0.006384535386230437,0.5944355546574418,0.059799305012751956,-0.5346362496446898,36,18,
806,0.9741039276123047,0.008417649194598198,1,-0.8008595742216457,0.3506623821641461,0.2912482728457285,0.5513156964724556,0.2600674236267271,0.1628139228902008,0.9258499250022902,0.7630360021120894,36,20,
807,0.5731220245361328,0.008417649194598198,1,-2.810248767012393,1.6602961795969604,0.25424730801864187,0.6947487827856091,0.44050147476696727,0.13086410360277265,0.9466852032476001,0.8158210996448274,36,18,
808,0.999995231628418,0.008417649194598198,1,-0.746851512215215,0.7521480963735543,0.3594394478449678,0.9038188541308045,0.5443794062858367,0.04289906450255164,0.9313539219761475,0.8884548574735959,36,20,
809,0.9999991655349731,0.008417649194598198,1,-0.3907909960608128,0.3097881996327925,0.8198399377306234,0.6526231557056436,-0.1672167820249798,0.4100614122886174,0.9320565509713358,0.5219951386827184,36,19,
810,0.007749084383249283,0.008417649194598198,0,0.07472415684492606,0.0676770053561009,0.00788627838982003,0.00849561050002064,0.0006093321102006097,0.007895711184080157,0.008481125613408429,0.000585414429328272,35,1,
811,1.0,0.008417649194598198,1,-0.7909466577900318,0.3644987326803521,0.30331332219540097,0.9584498677350994,0.6551365455396985,0.18050028603095133,0.9853593938880497,0.8048591078570984,36,20,
812,0.007939455099403858,0.008417649194598198,0,0.4684085899151408,0.16593047216851628,0.008585498849343922,0.008223104562299946,-0.00036239428704397565,0.00885276392930084,0.007979602139029238,-0.0008731617902716024,36,5,
813,0.009171247482299805,0.008417649194598198,0,-0.6409989717553443,0.791036686162844,0.011393954356511436,0.008457424157919982,-0.0029365301985914537,0.4484127156384704,0.012474622396338316,-0.43593809324213206,36,18,
814,0.010370549745857716,0.008417649194598198,0,-0.9903519081197502,0.6789336657823071,0.01737077783198199,0.01568719366979268,-0.001683584162189309,0.5303128756737958,0.021557274183982778,-0.508755601489813,36,20,
815,0.3609941303730011,0.008417649194598198,0,-1.2691369070689578,0.6806331420326137,0.4388916970945301,0.7874545640467356,0.34856286695220556,0.7590258514715565,0.6457667309781148,-0.11325912049344178,36,15,
816,0.009594212286174297,0.008417649194598198,0,0.4035746038713337,0.17641884918313178,0.008933161307747165,0.009843631285346217,0.0009104699775990526,0.009748566818113128,0.009102806371326246,-0.0006457604467868822,36,9,
817,0.008754334412515163,0.008417649194598198,0,-0.20477827310172247,0.2459555741874758,0.00918872367280225,0.01068031917222672,0.0014915954994244689,0.013494437456958825,0.00683713440472881,-0.006657303052230014,36,19,
818,0.0077325995080173016,0.008417649194598198,0,-6.529135173971104,8.050227309365921,0.010411145139692555,0.010259026855540771,-0.0001521182841517834,0.1672921795139296,0.026102110187316105,-0.1411900693266135,36,17,
819,1.0,0.008417649194598198,1,-1.1561589736514297,1.1385959004304438,0.4794306790881709,0.8751121130254989,0.39568143393732796,0.5897474482306077,0.9861689805984497,0.39642153236784206,36,17,
820,1.0,0.008417649194598198,1,-0.8643262424459899,0.544761154122202,0.375285300659383,0.3808841153364145,0.005598814677031494,0.3125224024719979,0.9306713846356948,0.6181489821636968,36,17,
821,0.1358550637960434,0.008417649194598198,0,-0.8848658339702528,1.9406657721367542,0.007674677230776676,0.5012428718101647,0.493568194579388,0.5636352511355653,0.09815444618939434,-0.465480804946171,36,20,
822,0.017238616943359375,0.008417649194598198,0,-0.8511959603948889,0.37555542922585466,0.2106352530988968,0.5525825664711495,0.34194731337225265,0.7519515898958264,0.057389844956712,-0.6945617449391145,36,18,
823,0.9983422756195068,0.008417649194598198,1,-0.4954233528452624,0.45977767999612285,0.8941684116661135,0.9800471713145574,0.08587875964844394,0.4183065194630486,0.9800633307960298,0.5617568113329812,36,15,
824,0.9249936938285828,0.008417649194598198,1,-0.4753992640779535,0.3460485053675403,0.18891186333934862,0.5073563804674279,0.3184445171280793,0.06457676087915358,0.9580705579784181,0.8934937970992646,36,20,
825,0.008407271467149258,0.008417649194598198,0,0.27318135250679265,0.05583979986620976,0.008525565240739122,0.008460753959500127,-6.481128123899532e-05,0.008546462127317984,0.008433096537676951,-0.00011336558964103287,36,3,
826,0.017427127808332443,0.008417649194598198,0,-1.0019681497882906,0.5651955171640939,0.4557516584690246,0.6903527915969285,0.23460113312790393,0.7145247218173204,0.3736123522329662,-0.3409123695843542,36,17,
827,0.017489349469542503,0.008417649194598198,0,-0.05826577668582311,0.2863076154948149,0.01111679525476777,0.018978469086707462,0.007861673831939692,0.13513841904285884,0.012987899235870121,-0.12215051980698871,36,20,
828,1.0,0.008417649194598198,1,-0.7123847285875449,0.283076152363945,0.7870993976726481,0.5673638115098842,-0.2197355861627639,0.37312241757587306,0.9007883949771995,0.5276659774013265,36,20,
829,0.9998865127563477,0.008417649194598198,1,-1.0440433080016818,1.116653809083429,0.7079804394446809,0.8738740549155812,0.1658936154709003,0.4848616138155963,0.9852879982855586,0.5004263844699623,36,23,
830,0.007832035422325134,0.008417649194598198,0,0.03944008864659219,0.2129250686613638,0.009808677145176465,0.008057030474042727,-0.001751646671133738,0.014865373209532766,0.007274188554017908,-0.007591184655514858,36,17,
831,0.009120170958340168,0.008417649194598198,0,-27.25724896953775,60.722015235703076,0.007757046699730888,0.009994987475996215,0.002237940776265327,0.04987089993018244,0.010372158385709753,-0.039498741544472686,36,20,
832,0.9999963045120239,0.008417649194598198,1,-1.3844942817321888,0.8043230305589186,0.9540528290801579,0.9862275570631027,0.03217472798294485,0.5271025962300092,0.9861794097556007,0.4590768135255915,36,17,
833,1.0,0.008417649194598198,1,-0.7293114517125587,0.42249071745616523,0.7146020735600066,0.7509245960670038,0.03632252250699719,0.06592173509397202,0.9862273732821147,0.9203056381881427,36,16,
834,0.008113948628306389,0.008417649194598198,0,0.22001581333563425,0.10670062439404879,0.008426970776377453,0.008153896701211732,-0.00027307407516572076,0.008414889711679684,0.008131827098420925,-0.0002830626132587586,36,2,
835,0.999993085861206,0.008417649194598198,1,-0.11013413121785587,0.27893723786995284,0.026629520967002166,0.9322500096427069,0.9056204886757047,0.024238433874047432,0.9693561825487349,0.9451177486746875,36,16,
836,1.0,0.008417649194598198,1,-1.1783653362578186,0.6716511411937732,0.5360838059763615,0.8577793889092956,0.3216955829329341,0.35873598348544156,0.972350949048996,0.6136149655635544,35,27,
837,1.0,0.008417649194598198,1,-0.7061606624013097,0.4402423281455067,0.7569012354490245,0.9862231976456112,0.22932196219658663,0.01815106292826728,0.9842695991198221,0.9661185361915549,36,18,
838,0.08768729865550995,0.008417649194598198,0,-0.30671887084023763,0.24163551466632396,0.7383611299511457,0.46997566209317176,-0.2683854678579739,0.8473740159533918,0.5250500914742685,-0.3223239244791233,36,20,
839,0.9997979998588562,0.008417649194598198,1,-0.2756142142272623,0.4671505747391042,0.4613446994911272,0.9855000625054042,0.524155363014277,0.017023492555546704,0.9832082788149517,0.966184786259405,36,19,
840,1.0,0.008417649194598198,1,-0.5690863573825858,0.4850833656057304,0.6268668560579277,0.7417997879702373,0.11493293191230958,0.2640056732214302,0.9851303084029093,0.7211246351814791,36,20,
841,0.00812595710158348,0.008417649194598198,0,0.10098308588831677,0.06998111773149311,0.008186147907482726,0.008478024442281042,0.0002918765347983167,0.008364741903330598,0.008299534461860146,-6.520744147045163e-05,35,4,
842,0.9999996423721313,0.008417649194598198,1,-0.5824490979767544,0.4841620340813024,0.8318953981519775,0.7468162230215966,-0.08507917513038099,0.1585173643582102,0.8574107315701743,0.6988933672119642,36,23,
843,0.007192619610577822,0.008417649194598198,0,-2.8726440336109205,4.215642918998424,0.007841941797071034,0.00911755960745116,0.0012756178103801256,0.038951930201922856,0.007900351076386869,-0.031051579125535987,36,22,
844,0.019698210060596466,0.008417649194598198,0,-1.2777408906184682,0.9214420771246208,0.599540119085254,0.4350857709068805,-0.16445434817837346,0.7174209120890332,0.6383163569132901,-0.07910455517574311,36,17,
845,0.008045284077525139,0.008417649194598198,0,-0.47596273261866295,0.6214078725139087,0.03881881334301498,0.024883416054459907,-0.013935397288555071,0.34472593375378185,0.16026759817678893,-0.18445833557699293,36,17,
846,1.0,0.008417649194598198,1,-0.6950217830505023,0.6077851376379738,0.6826908412015453,0.6297037653599183,-0.052987075841626985,0.17034613512769006,0.9592064028191897,0.7888602676914996,36,20,
847,0.9999997615814209,0.008417649194598198,1,-1.5134433394980042,0.7688511972829851,0.7663139533316201,0.957540274054433,0.19122632072281287,0.2042453930348837,0.9572832704159535,0.7530378773810698,36,24,
848,0.9999572038650513,0.008417649194598198,1,-1.2551169696934656,0.7500912994104564,0.3744370455583795,0.663306629818332,0.2888695842599525,0.6508084775673018,0.9837183041705025,0.3329098266032008,36,20,
849,0.007906951010227203,0.008417649194598198,0,0.3315571052046516,0.08608995598920434,0.008271320399621293,0.008161427608380716,-0.00010989279124057685,0.008316760921540359,0.008111560898315575,-0.00020520002322478408,36,2,
850,1.0,0.008417649194598198,1,-0.736298110110957,0.6510686663899,0.7168655192239284,0.9580825673571478,0.24121704813321942,0.5417570926901651,0.9862280156877306,0.4444709229975654,36,17,
851,1.0,0.008417649194598198,1,-0.7066680775854668,0.3453215828613519,0.31070310534176326,0.731109267587284,0.42040616224552074,0.15413776344117425,0.9862280156877306,0.8320902522465563,36,19,
852,0.013595892116427422,0.008417649194598198,0,-0.7711709125463347,0.4754983360291539,0.19288280523485607,0.4329097040204538,0.24002689878559774,0.37569582076846725,0.014333165270121148,-0.3613626554983461,36,17,
853,1.0,0.008417649194598198,1,-0.23087795402708414,0.30422168294941315,0.41537646601726447,0.8416090317510276,0.42623256573376317,0.0843009010947683,0.9862240784698062,0.9019231773750379,36,23,
854,0.027439303696155548,0.008417649194598198,0,-1.2730767769682216,2.534208927243725,0.04851581143318779,0.025814450837464798,-0.022701360595722992,0.46897650295351123,0.007735144794828051,-0.46124135815868317,36,20,
855,0.008148972876369953,0.008417649194598198,0,-8.181822910769055,4.241693807159665,0.00908380313111203,0.013465484471193381,0.00438168134008135,0.1194639759936503,0.013798948962773595,-0.10566502703087671,35,23,
856,0.9999651908874512,0.008417649194598198,1,-0.7668025059098411,0.5222397866247679,0.7302218607316415,0.9027485671297958,0.17252670639815426,0.29995781514588254,0.9029935188656156,0.6030357037197331,36,18,
857,0.999998927116394,0.008417649194598198,1,-0.7458432729752862,0.7566767897003613,0.17804146234091664,0.8751168017998168,0.6970753394589001,0.014330809729071702,0.8195844383719113,0.8052536286428396,36,20,
858,0.011341752484440804,0.008417649194598198,0,0.16519744361774483,0.11002630524186358,0.008664879378759196,0.011437490789426697,0.0027726114106675012,0.014197022240195008,0.007244452290857831,-0.006952569949337177,36,14,
859,0.007456484716385603,0.008417649194598198,0,0.6195837103828922,0.056919972142950165,0.008563807919724947,0.007993750067220794,-0.0005700578525041529,0.00973279098980129,0.007301136320974265,-0.0024316546688270243,36,8,
860,1.0,0.008417649194598198,1,-0.8256394174433259,0.2862574827125788,0.4867854792355501,0.9786697659227583,0.49188428668720824,0.2102002464752246,0.9862280223104689,0.7760277758352443,36,14,
861,0.010208428837358952,0.008417649194598198,0,-0.605879347737224,0.4829810286335091,0.13921363426682848,0.07718673599366513,-0.06202689827316335,0.5702131090996166,0.009863478880308524,-0.5603496302193082,36,19,
862,0.9781190156936646,0.008417649194598198,1,-7.339306850139378,15.687956015091112,0.8466397850877709,0.8560984192623031,0.009458634174532188,0.4736826521867544,0.9123617360989252,0.4386790839121708,36,22,
863,0.9999998807907104,0.008417649194598198,1,-0.8219037731169131,0.39349931057249643,0.24037239650230346,0.26405235647118586,0.02367995996888239,0.1261661502098858,0.5681673861989971,0.4420012359891113,36,16,
864,0.011379500851035118,0.008417649194598198,0,-0.7014787956579804,0.33542584261914715,0.09565620653383018,0.05875026387325812,-0.03690594266057206,0.21900477860536843,0.019041091988054423,-0.199963686617314,36,19,
865,0.00787223968654871,0.008417649194598198,0,-0.7108168074230601,0.938682292133286,0.009364985835014114,0.008714101652407812,-0.0006508841826063025,0.0118523342276199,0.007918128109950986,-0.003934206117668914,36,20,
866,1.0,0.008417649194598198,1,-0.9007021780609545,1.1367296588104525,0.3130759628233281,0.9860018491744995,0.6729258863511713,0.402688280038258,0.9862280223104689,0.5835397422722108,36,18,
867,0.09626375883817673,0.008417649194598198,0,-15.729970286236076,21.736000955975165,0.917519920402103,0.9391661551263597,0.021646234724256752,0.8970021710136078,0.5851348413952109,-0.3118673296183969,36,14,
868,0.00942612811923027,0.008417649194598198,0,-2.1022596349228206,2.4357495889894047,0.010414913736490741,0.011146787864466507,0.0007318741279757658,0.01755079691712227,0.011354973669060403,-0.0061958232480618675,36,17,
869,0.012683232314884663,0.008417649194598198,0,-10.607507327869651,19.208954824584843,0.032821110262577544,0.010464141429919336,-0.022356968832658208,0.1819085647485332,0.0252001878236317,-0.1567083769249015,36,21,
870,0.008738620206713676,0.008417649194598198,0,-0.4036018510444356,0.3532377407103639,0.18921898308003113,0.0138486642907891,-0.17537031878924203,0.592011900463452,0.15117208530298534,-0.44083981516046666,36,16,
871,1.0,0.008417649194598198,1,-1.0525833805008997,0.5014008269783535,0.31962155242217705,0.7063319797818868,0.38671042735970973,0.24865659901308715,0.9588098876023045,0.7101532885892173,36,22,
872,0.010157621465623379,0.008417649194598198,0,-3.7387562709540942,4.633498516032895,0.012263059616088869,0.04181295265961025,0.02954989304352138,0.1556894181089269,0.022739260224625468,-0.13295015788430142,36,12,
873,1.0,0.008417649194598198,1,-1.3925526814552334,0.6817082656866926,0.9582520541217592,0.9498801207713162,-0.00837193335044295,0.4915916088476711,0.8751169118978499,0.3835253030501788,36,17,
874,0.016868598759174347,0.008417649194598198,0,-3.588935267875999,3.274876198384455,0.012333902375151713,0.011551354960021045,-0.0007825474151306674,0.0833757604058418,0.012077361021915244,-0.07129839938392656,36,19,
875,0.007456590887159109,0.008417649194598198,0,0.10735440008706601,0.09047727538165742,0.008261303288034268,0.008881350617027944,0.0006200473289936764,0.009067386556934152,0.008098476954425374,-0.0009689096025087777,36,10,
876,0.9999700784683228,0.008417649194598198,1,-1.1974919036574045,1.0688096587190419,0.44193653198372984,0.8672313793407133,0.4252948473569834,0.33877315100825545,0.6981855494850101,0.35941239847675466,36,18,
877,0.014766845852136612,0.008417649194598198,0,-4.215851992352773,8.71475130561534,0.007894823780386811,0.013994513234744467,0.006099689454357656,0.02141563360217131,0.009428651874057123,-0.011986981728114186,36,11,
878,0.00812644511461258,0.008417649194598198,0,0.1877251048962795,0.03961893762499978,0.008289146625126403,0.008193340605228312,-9.580601989809048e-05,0.008542730524722073,0.007973307019306554,-0.0005694235054155197,36,6,
879,0.007937558926641941,0.008417649194598198,0,0.34090948514602487,0.15330307877251537,0.00808377748924411,0.008551206077552505,0.00046742858830839396,0.00948070364797281,0.007349396499598192,-0.002131307148374617,36,12,
880,0.9999992847442627,0.008417649194598198,1,-0.4020768443445107,0.3308760307449442,0.8331795873749194,0.9307844331746714,0.09760484579975204,0.12227017277699212,0.9477335304901419,0.8254633577131497,36,16,
881,1.0,0.008417649194598198,1,-0.5245162031058159,0.29321168703294265,0.926115371286869,0.755045113606482,-0.17107025768038708,0.527187744692297,0.9533186846593809,0.42613093996708384,36,19,
882,0.05033391714096069,0.008417649194598198,0,-0.29302335123991313,0.7792657696571337,0.5012690490180188,0.8380623764413245,0.3367933274233057,0.9124633234322947,0.4798348740218527,-0.43262844941044204,34,13,
883,0.00836513563990593,0.008417649194598198,0,0.006808769341388676,0.10589754230164233,0.008367926839532122,0.008392942319106724,2.5015479574602012e-05,0.008443382361696825,0.008350021438673139,-9.336092302368593e-05,36,2,
884,0.008514015935361385,0.008417649194598198,0,0.6923470624111285,0.07423974786578882,0.008740991367293255,0.009123279925967965,0.0003822885586747104,0.010725433884986809,0.007647875656506846,-0.0030775582284799635,35,10,
885,0.9989078044891357,0.008417649194598198,1,-0.3022365408106452,0.44480593473037844,0.05535034449051106,0.8339272080661936,0.7785768635756826,0.01618370608058418,0.8733548243892275,0.8571711183086433,36,21,
886,0.007905028760433197,0.008417649194598198,0,-0.37082727477398114,0.5468693754324722,0.014050062306018338,0.02812976580268393,0.014079703496665593,0.43334455935594934,0.0712198372154186,-0.36212472214053076,36,18,
887,0.028526991605758667,0.008417649194598198,0,-0.49617026072588316,0.7828324656916509,0.2681225352787546,0.7076737713600907,0.43955123608133606,0.5998048181778619,0.37435798087889066,-0.22544683729897125,35,13,
888,0.9998941421508789,0.008417649194598198,1,-2.2918240958846274,1.5921915792347026,0.8989303639262087,0.5764384822117041,-0.3224918817145046,0.5316707158261216,0.9840316019124455,0.45236088608632397,36,18,
889,0.00931080337613821,0.008417649194598198,0,-1.2736145290022365,0.5594429113498718,0.014808869442074664,0.045085013507761895,0.03027614406568723,0.037940045068454414,0.009919280755437082,-0.02802076431301733,36,19,
890,0.9986226558685303,0.008417649194598198,1,-1635.8652359213434,3657.003355359012,0.9091861028638152,0.9665757517019908,0.057389648838175655,0.4451540872047041,0.9548386517498229,0.5096845645451187,36,21,
891,0.015805991366505623,0.008417649194598198,0,-2.9072329951484286,3.993747939258952,0.07733512305033706,0.2001569877223422,0.12282186467200513,0.5256221189111886,0.018019390080654476,-0.5076027288305341,36,21,
892,1.0,0.008417649194598198,1,-0.4318559330740321,0.15896652169101746,0.9277087319124904,0.6529096530810984,-0.274799078831392,0.3177990711700563,0.9029065967319841,0.5851075255619278,36,16,
893,0.06160382926464081,0.008417649194598198,0,-0.6765838056282559,0.37853427224883957,0.03699390258700279,0.30591211629669285,0.26891821370969005,0.5424339848751616,0.24571250067644237,-0.29672148419871924,36,15,
894,0.012915577739477158,0.008417649194598198,0,-0.3406266689605369,0.32455571758654506,0.9659943580627441,0.376987471917649,-0.5890068861450952,0.9066243138578204,0.18557322508648547,-0.721051088771335,36,18,
895,0.007586964406073093,0.008417649194598198,0,0.03399748851976845,0.0827287543232661,0.00826646542797486,0.008603236405178903,0.0003367709772040435,0.008599694274986785,0.00832923368499097,-0.0002704605899958145,36,5,
896,0.027206802740693092,0.008417649194598198,0,-0.7631177305545258,0.9704414630514573,0.02213959687213042,0.03299552476770865,0.010855927895578231,0.2794630797543505,0.01929564678317143,-0.26016743297117906,36,15,
897,0.9999998807907104,0.008417649194598198,1,-0.5889847481544261,0.3807828051317378,0.28663148981411973,0.564396802299057,0.27776531248493724,0.014014406105768044,0.16360466101438126,0.14959025490861322,36,17,
898,0.9999991655349731,0.008417649194598198,1,-1.1362195099562995,0.7447906930360229,0.45660846175347086,0.8219072041101754,0.3652987423567045,0.24960711288373502,0.5725157390302356,0.3229086261465005,36,21,
899,0.9957171082496643,0.008417649194598198,1,-0.9970579120391942,0.7803987080878245,0.9075960060064163,0.9839576573835478,0.07636165137713147,0.23248504487643945,0.9692857133017645,0.736800668425325,36,16,
900,0.9988043308258057,0.008417649194598198,1,-0.24854186310061324,0.5706550454753089,0.36002346852263956,0.7403178255594363,0.3802943570367967,0.11422189740687523,0.983425873849127,0.8692039764422518,36,20,
901,1.0,0.008417649194598198,1,-1.2005851477025562,1.3384499150558404,0.5340358733071046,0.6653929664466054,0.13135709313950084,0.2923206233107044,0.9862279560830858,0.6939073327723814,36,16,
902,0.013686690479516983,0.008417649194598198,0,-6.764057028404518,11.56880783821938,0.008276879877990318,0.012084391252655122,0.003807511374664804,0.05962193186860531,0.025942156660474006,-0.0336797752081313,36,14,
903,0.9998999834060669,0.008417649194598198,1,-0.18653255334473845,0.06906913242501848,0.6245617314291063,0.8231691914714045,0.19860746004229823,0.1805066667234362,0.8964802768104062,0.71597361008697,36,20,
